-1.0,27.142119999999988,35.86146,26.777705000000005,45.03056999999999,81.87477499999999,82.09944999999999,109.21079000000007,329.52002,-1.0,303.61379,387.6290099999999,222.55647000000005
27.1423,-1.0,31.79770999999999,2.25074,33.3267,71.45452999999999,70.30887000000001,99.05617000000001,397.81066,-1.0,296.83918,409.7111,125.93194
35.859280000000005,31.79579,-1.0,31.833685,20.935170000000003,47.998725000000015,45.079449999999994,77.09155999999999,378.15364999999997,-1.0,300.6181899999999,444.9959500000001,131.37472999999997
26.777084999999985,2.2510099999999995,31.838529999999995,-1.0,34.213699999999996,71.19985999999999,47.77204500000002,98.47426,416.66121999999996,-1.0,296.94145000000003,415.1621999999999,123.83618999999997
45.03129,33.3267,20.93292,34.214,-1.0,64.06178000000001,56.98564,93.17478,450.6614400000001,-1.0,348.1054600000001,394.5857200000001,162.93129999999994
81.87278499999998,71.4514,48.000240000000005,71.20065500000003,64.05792,-1.0,33.780225,30.928120000000014,206.34498,-1.0,313.6607599999999,258.07404999999994,60.66844999999999
82.06345499999999,70.33904000000003,44.957895,47.430020000000006,56.93884,33.781645,-1.0,66.55316499999999,150.77366,-1.0,350.74897000000004,220.4464800000001,206.17079999999996
109.21081500000004,99.05384999999998,77.087125,98.46642500000002,93.18199,30.933449999999997,66.55030000000004,-1.0,245.93302,-1.0,392.5695100000001,312.94450000000006,87.19439
329.56660638297876,397.7911914893617,378.0583085106383,416.58401063829785,450.65925531914877,206.34441489361706,150.77038297872343,245.93432978723405,-1.0,-1.0,390.4964255319151,122.45368085106385,224.2658936170214
214.3061428571429,281.0580408163265,279.12273469387753,283.9945306122449,211.42928571428575,77.60082653061222,107.64603061224487,114.34516326530617,239.8812244897958,-1.0,389.6037959183674,12.207102040816327,32.33963265306122
303.47906521739134,296.84217391304344,300.1273369565217,296.95317391304354,348.0612173913044,313.66023913043483,350.7401630434783,392.59973913043484,390.4966304347826,-1.0,-1.0,326.76441304347827,339.04739130434774
387.78447000000006,409.7413400000002,445.12485000000015,415.17378000000014,394.6880400000001,258.08398,220.4425500000001,313.0006400000001,122.45358000000002,-1.0,326.76421999999997,-1.0,32.26782
222.46252,125.92715999999999,131.17469,123.84234999999998,162.92892,60.672659999999986,206.17144000000005,87.18071,224.26962000000003,-1.0,339.0510999999999,32.267979999999994,-1.0
